EAR,EAR_asym,MAR,BROW,PITCH,label
0.18485314192724078,0.14817706959751956,0.00591936606574432,0.17991725333742498,166.79303699703178,1
0.19798410989280973,0.12425096543596079,0.006163220569156634,0.1793680305640531,165.5780526405755,1
0.20242249307338112,0.09848245133894021,0.00625177088332313,0.17666047069599758,166.11012372989038,1
0.19202907103654485,0.14933963369520592,0.0041012419861361765,0.17671509225957302,165.4807893454281,1
0.21895834994806462,0.054967852573795994,0.0060540586879958315,0.17054239318647235,166.10365164737746,1
0.11919189352102666,0.015006836398177334,0.006470151228581568,0.19645244369045758,164.06996656859715,1
0.09409999731171871,0.01475913657749875,0.005800283544665864,0.1916046380822967,166.52726653430173,1
0.15285964795646156,0.057559426592213775,0.005466333602125717,0.18168084086630512,167.54208033438155,1
0.16515845954474076,0.11511114385026645,0.005873877905161406,0.17824132979994461,168.21562945710872,1
0.19445785149533212,0.1734010564173539,0.006979104575496152,0.17454323266696128,167.46017121462287,1
0.1897733750442297,0.09440848374234143,0.007267473167440603,0.17658259252495184,166.6032156856137,1
0.16556648672040836,0.188818244900258,0.003920130497915955,0.17712371687055714,165.2718612265393,1
0.15047802284528825,0.084800206536969,0.005829950719687709,0.17868009289521572,166.95823233709632,1
0.20995814868368406,0.08471152941442603,0.0052946407352911316,0.17192499448904142,167.9490640393361,1
0.1028177147382455,0.029892746644210128,0.006633515829905673,0.19263346129207143,165.07802078532623,1
0.17468427645338547,0.1606043927738039,0.005172713030183575,0.17606010203810413,166.1138275974273,1
0.20244048051558364,0.09680314792319739,0.010165977370073317,0.17304766670373825,165.8057392999195,1
0.1888478718709917,0.11650948038023073,0.004207156339980866,0.17499546381548706,164.399592112789,1
0.20248266166525208,0.1253503598419736,0.009661705475999038,0.1787525517081058,165.1953761324604,1
0.18167152076952311,0.0942014038200144,0.006112515111210218,0.179241274248588,165.98415813988314,1
0.18762870443321067,0.14313052743822385,0.004888565883429103,0.17457589358351497,166.4236880402946,1
0.19995838640573685,0.12820661115630422,0.004374822313006764,0.17312805429173184,165.78967532463463,1
0.18646328889216368,0.12116139603174159,0.006562061832587811,0.18180226928134258,166.43373853747352,1
0.17994322300954282,0.1605105178685598,0.0038012787733880107,0.1760480272668897,164.82837843686553,1
0.19912808023754394,0.15013755529853928,0.006401605134224171,0.17747334388171718,166.06254798331665,1
0.2024365740266415,0.13333743802652911,0.006746346700881019,0.17616463759901577,165.61918890390476,1
0.21566808845785082,0.1131753190237173,0.0036271743542886188,0.17611646524388552,165.54415188752506,1
0.20172695191219286,0.14233651365959177,0.0030826614443701106,0.17381237521154938,165.15208877551743,1
0.15839436658884812,0.05330437349666778,0.005486359412876822,0.18412400137713097,165.7067506646403,1
0.10956243179139559,0.07704410459458391,0.005520028792805114,0.19231933897782647,163.21271319800422,1
0.21903283461244039,0.006083920050317743,0.004733336023180555,0.1815162057556808,161.24062352247307,1
0.18965003120627386,0.006609905381332604,0.002230805396147034,0.18891235317727817,159.99347556381022,1
0.20330506054794284,0.023507204204967103,0.0055549722269764125,0.1812982338940359,161.78660792527117,1
0.14640484639295887,0.036986797858314546,0.00248605667155322,0.19665300214144132,159.48945551413237,1
0.19300778296587404,0.001970241490668656,0.004452344281905008,0.1887919541976775,160.28627451596628,1
0.15018013081486198,0.02809538756323529,0.0036675322791599337,0.1981550662186784,161.16747910378265,1
0.16140733034293075,0.018489786814271242,0.0042716182304049395,0.19148685308222113,160.85149394219383,1
0.12802308002936416,0.01068910869930062,0.0035141398038769592,0.19900026508415633,162.63670692722758,1
0.13964412234447726,0.003643413919624583,0.006757874493282698,0.18897118865808044,164.18668707398396,1
0.15786205987153892,0.06495223277956219,0.003933218711818201,0.18706974547185362,165.70443131972502,1
0.19470641619703988,0.09812525477589884,0.005419507948606529,0.1837021823522417,163.40858470768654,1
0.17242695677910325,0.06309519796590304,0.003927314782050481,0.18828981398754582,163.0023938344014,1
0.17771576538998266,0.14338741669099886,0.004860772119147712,0.18170637883584728,162.4391754334515,1
0.2068820014172042,0.09420899533085814,0.005092782430343546,0.1829255302119133,163.45281611274697,1
0.19661339460540878,0.1096002173836722,0.00553090935525879,0.18142666773601684,162.1776527180926,1
0.18537794897360446,0.10837682210190602,0.003924005135129736,0.18650966742357641,161.52315140178683,1
0.19691546160549991,0.05573828491530142,0.0021919125899962887,0.18630106883914108,162.8710546721094,1
0.20266773261323254,0.06098355889948426,0.003370188857137654,0.1807287462762428,161.7961673364463,1
0.21044405701268762,0.11054299035210519,0.0030983645769938513,0.18378590555692795,162.05422115384292,1
